Component,Source Plate Name,Source Well,Destination Well,Transfer Volume,Destination Plate Name,Source Plate Type
layer1-slat98_h2_staple_1,sw_src002,A1,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_2,sw_src002,A2,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_3,sw_src002,A3,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_4,sw_src002,A4,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_5,sw_src002,A5,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_6,sw_src002,A6,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_7,sw_src002,A7,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_8,sw_src002,A8,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_9,sw_src002,A9,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_10,sw_src002,A10,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_11,sw_src002,A11,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_12,sw_src002,A12,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_13,sw_src002,A13,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_14,P3555_SSW,A7,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_15,P3555_SSW,A8,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_16,P3555_SSW,A9,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_17,P3555_SSW,A10,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_18,P3555_SSW,A11,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_19,sw_src002,B3,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_20,sw_src002,B4,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_21,sw_src002,B5,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_22,sw_src002,B6,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_23,sw_src002,B7,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_24,sw_src002,B8,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_25,sw_src002,B9,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_26,sw_src002,B10,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_27,sw_src002,B11,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_28,sw_src002,B12,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_29,sw_src002,B13,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_30,sw_src002,B14,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_31,sw_src002,B15,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h2_staple_32,sw_src002,B16,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_1,P3533_SW,A5,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_2,P3533_SW,B15,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_3,P3533_SW,D11,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_4,P3533_SW,E4,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_5,P3533_SW,F13,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_6,P3533_SW,G23,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_7,P3533_SW,I5,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_8,P3533_SW,K12,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_9,P3533_SW,L2,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_10,P3533_SW,M21,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_11,P3533_SW,N15,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_12,P3533_SW,O20,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_13,P3534_SW,B8,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_14,P3534_SW,B12,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_15,P3534_SW,C22,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_16,P3534_SW,E16,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_17,P3534_SW,F20,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_18,P3534_SW,G23,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_19,P3534_SW,I17,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_20,P3534_SW,J20,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_21,P3534_SW,L22,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_22,P3534_SW,M3,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_23,P3534_SW,O9,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_24,P3534_SW,P11,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_25,P3535_SW,A2,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_26,P3535_SW,C1,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_27,P3535_SW,D6,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_28,P3535_SW,E24,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_29,P3535_SW,G10,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_30,P3535_SW,G22,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_31,P3535_SW,I16,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat98_h5_staple_32,P3535_SW,J14,A3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_1,sw_src002,A1,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_2,sw_src002,A2,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_3,sw_src002,A3,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_4,sw_src002,A4,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_5,sw_src002,A5,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_6,sw_src002,A6,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_7,sw_src002,A7,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_8,sw_src002,A8,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_9,sw_src002,A9,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_10,sw_src002,A10,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_11,sw_src002,A11,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_12,sw_src002,A12,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_13,sw_src002,A13,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_14,P3555_SSW,B7,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_15,P3555_SSW,B8,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_16,P3555_SSW,B9,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_17,P3555_SSW,B10,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_18,P3555_SSW,B11,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_19,sw_src002,B3,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_20,sw_src002,B4,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_21,sw_src002,B5,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_22,sw_src002,B6,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_23,sw_src002,B7,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_24,sw_src002,B8,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_25,sw_src002,B9,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_26,sw_src002,B10,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_27,sw_src002,B11,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_28,sw_src002,B12,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_29,sw_src002,B13,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_30,sw_src002,B14,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_31,sw_src002,B15,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h2_staple_32,sw_src002,B16,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_1,P3533_SW,B6,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_2,P3533_SW,C15,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_3,P3533_SW,D10,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_4,P3533_SW,F8,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_5,P3533_SW,F11,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_6,P3533_SW,H11,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_7,P3533_SW,I15,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_8,P3533_SW,J12,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_9,P3533_SW,L8,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_10,P3533_SW,M20,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_11,P3533_SW,O3,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_12,P3533_SW,P17,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_13,P3534_SW,A4,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_14,P3534_SW,C6,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_15,P3534_SW,C20,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_16,P3534_SW,E15,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_17,P3534_SW,F17,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_18,P3534_SW,H5,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_19,P3534_SW,I23,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_20,P3534_SW,K15,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_21,P3534_SW,L4,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_22,P3534_SW,M10,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_23,P3534_SW,O14,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_24,P3534_SW,P3,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_25,P3535_SW,B4,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_26,P3535_SW,B23,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_27,P3535_SW,D11,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_28,P3535_SW,F3,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_29,P3535_SW,F10,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_30,P3535_SW,H3,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_31,P3535_SW,I2,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat99_h5_staple_32,P3535_SW,J21,A4,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_1,sw_src002,A1,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_2,sw_src002,A2,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_3,sw_src002,A3,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_4,sw_src002,A4,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_5,sw_src002,A5,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_6,sw_src002,A6,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_7,sw_src002,A7,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_8,sw_src002,A8,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_9,sw_src002,A9,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_10,sw_src002,A10,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_11,sw_src002,A11,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_12,sw_src002,A12,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_13,sw_src002,A13,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_14,P3555_SSW,C7,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_15,P3555_SSW,C8,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_16,P3555_SSW,C9,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_17,P3555_SSW,C10,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_18,P3555_SSW,C11,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_19,sw_src002,B3,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_20,sw_src002,B4,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_21,sw_src002,B5,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_22,sw_src002,B6,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_23,sw_src002,B7,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_24,sw_src002,B8,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_25,sw_src002,B9,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_26,sw_src002,B10,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_27,sw_src002,B11,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_28,sw_src002,B12,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_29,sw_src002,B13,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_30,sw_src002,B14,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_31,sw_src002,B15,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h2_staple_32,sw_src002,B16,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_1,P3533_SW,A23,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_2,P3533_SW,C5,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_3,P3533_SW,C21,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_4,P3533_SW,E17,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_5,P3533_SW,F23,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_6,P3533_SW,G20,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_7,P3533_SW,I12,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_8,P3533_SW,J23,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_9,P3533_SW,L18,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_10,P3533_SW,M24,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_11,P3533_SW,N20,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_12,P3533_SW,O24,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_13,P3534_SW,A10,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_14,P3534_SW,C3,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_15,P3534_SW,C21,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_16,P3534_SW,E9,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_17,P3534_SW,G16,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_18,P3534_SW,H24,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_19,P3534_SW,I20,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_20,P3534_SW,J14,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_21,P3534_SW,L16,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_22,P3534_SW,M8,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_23,P3534_SW,O6,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_24,P3534_SW,O24,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_25,P3535_SW,B6,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_26,P3535_SW,C13,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_27,P3535_SW,D7,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_28,P3535_SW,E3,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_29,P3535_SW,G12,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_30,P3535_SW,H4,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_31,P3535_SW,I11,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat100_h5_staple_32,P3535_SW,J13,A5,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_1,sw_src002,A1,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_2,sw_src002,A2,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_3,sw_src002,A3,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_4,sw_src002,A4,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_5,sw_src002,A5,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_6,sw_src002,A6,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_7,sw_src002,A7,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_8,sw_src002,A8,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_9,sw_src002,A9,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_10,sw_src002,A10,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_11,sw_src002,A11,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_12,sw_src002,A12,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_13,sw_src002,A13,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_14,P3555_SSW,D7,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_15,P3555_SSW,D8,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_16,P3555_SSW,D9,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_17,P3555_SSW,D10,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_18,P3555_SSW,D11,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_19,sw_src002,B3,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_20,sw_src002,B4,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_21,sw_src002,B5,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_22,sw_src002,B6,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_23,sw_src002,B7,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_24,sw_src002,B8,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_25,sw_src002,B9,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_26,sw_src002,B10,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_27,sw_src002,B11,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_28,sw_src002,B12,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_29,sw_src002,B13,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_30,sw_src002,B14,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_31,sw_src002,B15,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h2_staple_32,sw_src002,B16,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_1,P3533_SW,A1,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_2,P3533_SW,C9,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_3,P3533_SW,D13,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_4,P3533_SW,F6,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_5,P3533_SW,F17,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_6,P3533_SW,H5,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_7,P3533_SW,J6,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_8,P3533_SW,K1,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_9,P3533_SW,L20,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_10,P3533_SW,M7,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_11,P3533_SW,O4,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_12,P3533_SW,P8,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_13,P3534_SW,B3,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_14,P3534_SW,B21,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_15,P3534_SW,D1,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_16,P3534_SW,E18,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_17,P3534_SW,F16,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_18,P3534_SW,H4,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_19,P3534_SW,I14,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_20,P3534_SW,K5,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_21,P3534_SW,K21,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_22,P3534_SW,M14,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_23,P3534_SW,N12,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_24,P3534_SW,P7,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_25,P3535_SW,A10,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_26,P3535_SW,B12,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_27,P3535_SW,C22,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_28,P3535_SW,F7,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_29,P3535_SW,F14,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_30,P3535_SW,H8,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_31,P3535_SW,I22,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat101_h5_staple_32,P3535_SW,K1,A6,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat102_h2_staple_1,sw_src002,A1,A7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat102_h2_staple_2,sw_src002,A2,A7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat102_h2_staple_3,sw_src002,A3,A7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat102_h2_staple_4,sw_src002,A4,A7,150,crisscross_design_plate_1,384PP_AQ_BP
