Component,Source Plate Name,Source Well,Destination Well,Transfer Volume,Destination Plate Name,Source Plate Type
layer1-slat1-up-copy1_h2_staple_1,sw_src009,{A5;B5;C5;D5},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_2,sw_src009,{A6;B6;C6;D6},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_3,sw_src009,{A7;B7;C7;D7},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_4,sw_src009,{A8;B8;C8;D8},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_5,sw_src009,{A9;B9;C9;D9},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_6,sw_src009,{A10;B10;C10;D10},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_7,sw_src009,{A11;B11;C11;D11},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_8,sw_src009,{A12;B12;C12;D12},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_9,sw_src009,{A13;B13;C13;D13},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_10,sw_src009,{A14;B14;C14;D14},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_11,sw_src009,{A15;B15;C15;D15},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_12,sw_src009,{A16;B16;C16;D16},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_13,sw_src009,{A17;B17;C17;D17},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_14,sw_src009,{A18;B18;C18;D18},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_15,sw_src009,{A19;B19;C19;D19},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_16,sw_src009,{A20;B20;C20;D20},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_17,sw_src009,{E5;F5;G5;H5},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_18,sw_src009,{E6;F6;G6;H6},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_19,sw_src009,{E7;F7;G7;H7},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_20,sw_src009,{E8;F8;G8;H8},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_21,sw_src009,{E9;F9;G9;H9},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_22,sw_src009,{E10;F10;G10;H10},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_23,sw_src009,{E11;F11;G11;H11},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_24,sw_src009,{E12;F12;G12;H12},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_25,sw_src009,{E13;F13;G13;H13},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_26,sw_src009,{E14;F14;G14;H14},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_27,sw_src009,{E15;F15;G15;H15},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_28,sw_src009,{E16;F16;G16;H16},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_29,sw_src009,{E17;F17;G17;H17},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_30,sw_src009,{E18;F18;G18;H18},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_31,sw_src009,{E19;F19;G19;H19},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h2_staple_32,sw_src009,{E20;F20;G20;H20},A1,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_1,P3649_MA,A16,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_2,P3649_MA,C13,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_3,P3652_MA,D21,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_4,P3649_MA,E11,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_5,P3649_MA,F21,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_6,P3649_MA,H16,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_7,P3649_MA,I15,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_8,P3649_MA,J13,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_9,P3649_MA,L22,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_10,P3649_MA,N7,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_11,P3649_MA,O12,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_12,P3652_MA,P18,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_13,P3650_MA,A5,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_14,P3653_MA,B21,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_15,P3650_MA,D1,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_16,P3650_MA,E15,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_17,P3650_MA,F13,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_18,P3650_MA,H19,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_19,P3653_MA,I12,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_20,P3653_MA,J21,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_21,P3650_MA,L15,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_22,P3653_MA,N6,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_23,P3653_MA,N24,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_24,P3650_MA,P18,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_25,P3654_MA,A16,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_26,P3654_MA,B18,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_27,P3651_MA,C20,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_28,P3651_MA,E6,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_29,P3651_MA,G5,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_30,P3654_MA,H11,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_31,P3651_MA,I13,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat1-up-copy1_h5_staple_32,P3651_MA,K1,A1,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_1,sw_src009,{A5;B5;C5;D5},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_2,sw_src009,{A6;B6;C6;D6},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_3,sw_src009,{A7;B7;C7;D7},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_4,sw_src009,{A8;B8;C8;D8},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_5,sw_src009,{A9;B9;C9;D9},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_6,sw_src009,{A10;B10;C10;D10},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_7,sw_src009,{A11;B11;C11;D11},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_8,sw_src009,{A12;B12;C12;D12},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_9,sw_src009,{A13;B13;C13;D13},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_10,sw_src009,{A14;B14;C14;D14},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_11,sw_src009,{A15;B15;C15;D15},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_12,sw_src009,{A16;B16;C16;D16},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_13,sw_src009,{A17;B17;C17;D17},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_14,sw_src009,{A18;B18;C18;D18},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_15,sw_src009,{A19;B19;C19;D19},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_16,sw_src009,{A20;B20;C20;D20},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_17,sw_src009,{E5;F5;G5;H5},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_18,sw_src009,{E6;F6;G6;H6},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_19,sw_src009,{E7;F7;G7;H7},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_20,sw_src009,{E8;F8;G8;H8},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_21,sw_src009,{E9;F9;G9;H9},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_22,sw_src009,{E10;F10;G10;H10},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_23,sw_src009,{E11;F11;G11;H11},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_24,sw_src009,{E12;F12;G12;H12},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_25,sw_src009,{E13;F13;G13;H13},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_26,sw_src009,{E14;F14;G14;H14},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_27,sw_src009,{E15;F15;G15;H15},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_28,sw_src009,{E16;F16;G16;H16},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_29,sw_src009,{E17;F17;G17;H17},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_30,sw_src009,{E18;F18;G18;H18},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_31,sw_src009,{E19;F19;G19;H19},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h2_staple_32,sw_src009,{E20;F20;G20;H20},A2,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_1,P3652_MA,A13,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_2,P3649_MA,B21,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_3,P3649_MA,D14,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_4,P3649_MA,E8,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_5,P3649_MA,G5,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_6,P3652_MA,H14,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_7,P3652_MA,I16,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_8,P3652_MA,J22,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_9,P3649_MA,L12,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_10,P3652_MA,M14,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_11,P3652_MA,O1,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_12,P3649_MA,P17,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_13,P3650_MA,A16,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_14,P3650_MA,B15,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_15,P3650_MA,C23,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_16,P3653_MA,E21,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_17,P3650_MA,F14,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_18,P3653_MA,H14,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_19,P3653_MA,I24,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_20,P3653_MA,K2,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_21,P3653_MA,L15,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_22,P3653_MA,N2,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_23,P3650_MA,O6,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_24,P3650_MA,O19,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_25,P3654_MA,A12,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_26,P3654_MA,B20,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_27,P3654_MA,D3,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_28,P3651_MA,E10,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_29,P3651_MA,G12,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_30,P3654_MA,H18,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_31,P3654_MA,I3,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat2-up-copy1_h5_staple_32,P3654_MA,J18,A2,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_1,sw_src009,{A5;B5;C5;D5},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_2,sw_src009,{A6;B6;C6;D6},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_3,sw_src009,{A7;B7;C7;D7},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_4,sw_src009,{A8;B8;C8;D8},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_5,sw_src009,{A9;B9;C9;D9},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_6,sw_src009,{A10;B10;C10;D10},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_7,sw_src009,{A11;B11;C11;D11},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_8,sw_src009,{A12;B12;C12;D12},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_9,sw_src009,{A13;B13;C13;D13},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_10,sw_src009,{A14;B14;C14;D14},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_11,sw_src009,{A15;B15;C15;D15},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_12,sw_src009,{A16;B16;C16;D16},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_13,sw_src009,{A17;B17;C17;D17},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_14,sw_src009,{A18;B18;C18;D18},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_15,sw_src009,{A19;B19;C19;D19},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_16,sw_src009,{A20;B20;C20;D20},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_17,sw_src009,{E5;F5;G5;H5},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_18,sw_src009,{E6;F6;G6;H6},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_19,sw_src009,{E7;F7;G7;H7},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_20,sw_src009,{E8;F8;G8;H8},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_21,sw_src009,{E9;F9;G9;H9},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_22,sw_src009,{E10;F10;G10;H10},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_23,sw_src009,{E11;F11;G11;H11},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_24,sw_src009,{E12;F12;G12;H12},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_25,sw_src009,{E13;F13;G13;H13},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_26,sw_src009,{E14;F14;G14;H14},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_27,sw_src009,{E15;F15;G15;H15},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_28,sw_src009,{E16;F16;G16;H16},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_29,sw_src009,{E17;F17;G17;H17},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_30,sw_src009,{E18;F18;G18;H18},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_31,sw_src009,{E19;F19;G19;H19},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h2_staple_32,sw_src009,{E20;F20;G20;H20},A3,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_1,P3652_MA,A18,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_2,P3652_MA,B23,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_3,P3652_MA,D17,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_4,P3649_MA,F1,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_5,P3652_MA,G12,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_6,P3649_MA,H5,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_7,P3649_MA,I6,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_8,P3652_MA,J9,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_9,P3652_MA,L14,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_10,P3649_MA,M6,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_11,P3649_MA,O4,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_12,P3649_MA,P21,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_13,P3653_MA,B7,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_14,P3650_MA,C13,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_15,P3650_MA,D21,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_16,P3653_MA,E21,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_17,P3650_MA,F13,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_18,P3650_MA,G20,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_19,P3653_MA,J5,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_20,P3650_MA,K16,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_21,P3653_MA,L15,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_22,P3653_MA,M20,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_23,P3653_MA,N18,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_24,P3650_MA,P13,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_25,P3651_MA,A5,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_26,P3651_MA,B17,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_27,P3651_MA,D5,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_28,P3651_MA,E15,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_29,P3654_MA,F20,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_30,P3654_MA,H3,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_31,P3654_MA,J7,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat3-up-copy1_h5_staple_32,P3654_MA,K6,A3,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_1,sw_src009,{A5;B5;C5;D5},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_2,sw_src009,{A6;B6;C6;D6},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_3,sw_src009,{A7;B7;C7;D7},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_4,sw_src009,{A8;B8;C8;D8},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_5,sw_src009,{A9;B9;C9;D9},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_6,sw_src009,{A10;B10;C10;D10},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_7,sw_src009,{A11;B11;C11;D11},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_8,sw_src009,{A12;B12;C12;D12},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_9,sw_src009,{A13;B13;C13;D13},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_10,sw_src009,{A14;B14;C14;D14},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_11,sw_src009,{A15;B15;C15;D15},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_12,sw_src009,{A16;B16;C16;D16},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_13,sw_src009,{A17;B17;C17;D17},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_14,sw_src009,{A18;B18;C18;D18},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_15,sw_src009,{A19;B19;C19;D19},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat4-up-copy1_h2_staple_16,sw_src009,{A20;B20;C20;D20},A4,200,repeating_units_slats_regular_1,384PP_AQ_BP
